row_number,participant_ID,item_ID,POWER,ACHIEVEMENT,HEDONISM,STIMULATION,SELF,UNIVERSALISM,BENEVOLENCE,TRADITION,CONFORMITY,SECURITY
28,glove_idf,56800868,7.293503845648177,6.110408769095704,7.144116705812694,5.959436570448489,6.838909185210209,6.517220587222089,6.9735410883993785,6.925382409648799,4.754920532634308,6.788712270637548
29,glove_idf,34373547,4.426131441704584,3.3455535526503244,4.647011367768394,3.3008751622735577,4.1755168847618345,4.084401284628157,4.429296467479232,4.793885034353024,2.8215295294273397,3.843400800125202
30,glove_idf,210971961,6.332073966269211,5.152620966192996,6.619378298228827,4.735041285515629,6.502844004095511,6.017248132241962,6.7657821667074955,6.064546503544715,3.8514094913649366,6.1860568193241665
31,glove_idf,57005722,6.747602543038731,5.251902531577007,6.752475919879158,5.077284681398146,6.553127771944648,6.148647775407463,7.075912846308682,5.976658255169599,4.075126324309375,6.278433806668541
32,glove_idf,93918535,5.7293968281627095,4.202218497497038,5.3409569702741635,3.941505816291828,5.049724114030513,4.6139484318180095,5.104429071763195,4.728597043721097,2.8442609901229865,5.013466844717275
33,glove_idf,49652179,4.347782192134526,3.0210709818561257,3.735345272614424,3.026354448420647,3.7016247994122646,3.47180605502966,3.7694733301284007,2.9565548491851166,2.3250072815303944,4.053282229199829
34,glove_idf,11100005,10.936498511169862,5.818966348296122,5.912386379779722,6.506785823667789,6.7836129213058545,6.850872901816617,6.719389686125295,5.88791833782817,5.484402296271517,7.431694759534876
35,glove_idf,17086876,5.602321638691338,4.454285719964132,6.41422514449884,4.16584508312605,5.6267148356323125,5.459195968149931,6.048576276906319,6.009051841682222,3.3608801992163566,5.274637373195109
36,glove_idf,102112552,6.232355959684666,4.972190849435334,6.430876485396196,4.284889910180559,6.212999718898305,5.848993443550421,6.606796741942717,6.102483094569448,3.6491562071240975,5.889424212308146
37,glove_idf,68242601,6.748804890788203,5.062843515440878,5.899790987840607,4.449618703332479,5.9612147243558695,5.62462432844235,6.173059205862659,5.531865330894686,3.887296427586996,6.560275273335202
38,glove_idf,86451188,7.7797785124098375,6.260994920186018,8.281376602888963,5.679043848030389,7.693184546119442,7.0682755046675965,8.36605071927637,7.4476516451450205,4.581961023765571,7.038129418907104
39,glove_idf,17612683,6.036655741695801,4.571133877792026,5.561454348604401,4.293004165039038,5.5883716440704525,5.309848767728603,5.838255490795295,5.502653226997115,3.617815362672688,5.428953669614004
40,glove_idf,59543419,5.978620597141205,4.6002833833072545,6.06855256204935,4.385660767592071,5.78008009158373,5.336764814283027,6.1592696531559215,5.268816251617715,3.5677551493438173,5.6467321115037885
41,glove_idf,124205317,5.911393548343909,4.332528107012452,6.099805838502724,4.305182697061097,5.610134730063154,5.24530177081699,6.209019903410379,5.52935696128869,3.4740681543431093,5.350985689298295
42,glove_idf,57544795,6.254845589769343,4.735418499231873,6.269180175271986,5.0040225924479795,6.047618198326434,5.998892944085834,6.40109830983722,6.344505462066545,4.628666833791842,5.966327124003295
43,glove_idf,85345213,6.790330350068968,5.313721971234015,6.367810187816389,5.12036884613964,6.364688840570393,6.165301123535658,6.725527234106709,5.952867819783703,4.329086851455271,6.200218871506995
44,glove_idf,14469100,5.959610509338415,4.804719391715275,7.28227164857613,4.937935672828242,6.226666056264192,6.127845793199083,7.065957580005064,6.972611347789204,4.045433483306769,6.0452234166117345
45,glove_idf,5315847,4.780164343240047,2.8523916974251864,4.944145051541115,3.073570727616816,4.24517352491324,3.932901078333633,4.455245048543187,3.5272875150244136,2.6858617517749472,4.645607069061038
46,glove_idf,99480601,6.579135138218672,4.351686903542953,7.20409867552233,5.172807899155178,5.982410533981238,5.5533841615388795,6.465413977229728,5.924006765549249,3.4629673090039375,5.6029599580061005
47,glove_idf,60637252,7.326729120329658,5.903620365357405,7.671973534921953,5.801031008749117,7.586967350197039,6.921191417515395,7.801959225899509,6.562693379509464,4.645958516097096,6.975091958950129
48,glove_idf,200750991,6.464853989125485,5.130293902878871,6.621509364402584,5.066426185390867,6.353040073601383,5.916462315708763,6.5864530709394025,6.008897089756028,3.9236249659713707,5.96292528248512
49,glove_idf,181695848,6.261730918316607,5.197432073761186,6.02415842366852,4.798456401451638,6.027543334249819,5.680833288247637,6.123810879209157,5.7010513199116755,4.090315033951903,5.836177922448271
50,glove_idf,7308736,5.555679592983409,4.162478234006821,5.7974109242734935,4.089653018141967,5.332888753804872,4.878627757869911,5.60068746021359,5.12099080133776,3.2045003705687547,4.939252285219098
51,glove_idf,76169655,6.064761794167249,4.680111558189779,5.788703778461841,4.336982111754923,5.540095274575714,5.036591412025853,5.746551554116557,4.968075281975704,3.3109962786359435,5.493639414600395
52,glove_idf,17614637,7.328053917101796,5.412276723250728,7.8422628922459925,5.558380216762674,7.008541017855156,6.478472495029706,7.388958498891493,5.66315187622181,4.09770724217104,6.602311674206931
53,glove_idf,86981001,7.224486332749586,5.7365503929543316,6.7332838037597345,5.295988965033769,6.956443351277425,6.587796572662706,7.066858423771487,6.444513611729452,4.231896491610982,6.566386477338696
54,glove_idf,203148074,6.264934375412052,4.999374218562182,6.456520511567142,4.42887311872014,6.201587521031456,5.85374313074086,6.663582435719276,5.91824640142656,3.7695816202247157,6.100544861402665
55,glove_idf,17516504,4.111474918325986,3.6026919465266523,3.3998702389230324,2.6881438984775694,3.555915985842188,3.1138978275405886,3.6455833323304594,2.7323925195442333,1.743355990006373,4.062042375804059
56,glove_idf,51846914,5.646550130266496,4.298180538234057,5.369465874227565,4.015057188081938,5.329510727281469,4.971407298609729,5.58976252959635,5.165256691336728,3.4809891231136847,5.436988952662878
57,glove_idf,212958532,4.461296576680107,3.241651174102291,5.3347593050659325,3.477423099368986,4.4175745946804685,4.255705296305264,4.955599416244002,4.6449327950538235,2.702464007677213,4.326625817250948
58,glove_idf,90910059,4.402884581344079,3.2133009932568983,4.814830901294811,3.676541658507029,4.376904566527491,3.960015774080674,4.960255145222835,3.923996586235828,2.4804296005510964,4.2061596368335685
59,glove_idf,1629358,3.3315601666025927,2.260130091587965,4.229475495446334,2.3236255865812,3.3036617087348255,3.352129782354835,3.1920371419929205,3.9237608813307974,2.189350123872053,3.0511442890178184
60,glove_idf,134245357,2.810405884238599,1.7520788163043859,4.440693050726912,2.486006694577794,3.3700507515620988,2.8887405680574814,3.7224689615058226,3.7264378509499103,1.158536952056619,2.960171555397739
61,glove_idf,1261561,6.511439718735293,5.135127201083002,6.972339933252057,5.065724905178932,6.530350415459651,6.137185154808176,7.180011820644867,5.962578484636062,4.023343101853817,6.1011298291996106
62,glove_idf,41571963,5.953621429024327,4.379155325203575,5.818503339026744,4.237589131803862,5.479011988026958,5.314009239430034,5.8952709892119195,5.200751822948083,3.618907787591539,5.78668890034852
63,glove_idf,51113095,5.3776638140232125,3.9798450563968215,5.877208496945089,3.929851880075231,4.997076770943019,5.054658649606157,5.311862628699082,5.456413871862975,2.9895930869122758,5.076365348430809
64,glove_idf,76169642,5.641391664839045,4.157458675576655,5.423490073162867,4.261016967536077,5.214930069473432,5.10572886613377,5.5103268794053495,5.143581603176443,3.450550477092966,5.04113925628003
65,glove_idf,194171766,5.601171998652754,4.128089660071647,5.889803058915163,4.192765961912776,5.274296263617586,4.772432999457724,5.5612224924086835,5.2946072728273235,2.7884606496493767,5.3405416586000705
66,glove_idf,18271679,6.000033670743073,4.352249065746636,5.785207505789897,4.327604512592439,5.526705111095598,5.335346069773339,5.794088721808515,5.30601332608504,3.7441716773237816,5.5196538169273595
67,glove_idf,58470789,4.449129715313912,3.1400470334895143,4.9715181435731,3.3138589157876965,4.359748620517349,4.225758022093386,4.732057213949987,4.683302300463506,2.766662280780028,4.538606709459639
68,glove_idf,4194332,5.556888985915204,4.395998871838828,5.699888978268353,4.0738117081606955,5.501768067335735,5.0935867223028835,5.839856553324818,5.036783152753232,3.2812181510957528,5.193055969224943
69,glove_idf,18167326,5.098459261586624,3.8159837055997237,5.568249142405773,3.8750155610113026,4.914861724916033,4.599610212826441,5.274086246551011,4.882532710913409,2.84791654935038,4.43608088514735
70,glove_idf,84351638,4.461868650314177,3.2019278859817186,4.637887912003592,3.032762957720681,4.224504842060857,4.149504075128772,4.70840414332995,4.764088247844323,2.738360216853581,4.101793338217083
71,glove_idf,77891076,4.6286750343685945,3.6356564488419894,5.102692651992371,3.3459495770513046,4.615565807108398,4.255977270286191,4.861801376909516,4.700166843684655,2.580670961521892,4.3509722384934335
72,glove_idf,30401956,4.84419536155111,3.5414875365149943,5.295461383846426,3.887957939350437,4.626085646991695,4.372371047108821,4.934140842643002,4.902016113581819,3.0377088859238275,4.6856608365324
73,glove_idf,111304309,5.4143816586658975,3.520731696965751,5.446577426736333,3.5819490166012433,4.875098883002963,4.814765174160604,5.615044597375756,5.121508546530842,3.182614328166115,4.852884412233264
74,glove_idf,134245353,5.766792244389256,4.41122705000487,5.466496113191023,3.94412704202334,5.5262974627167205,4.973351660312142,5.650754760219039,5.2145347595575835,3.138797216017856,5.061636302576143
75,glove_idf,7946252,6.397753201850506,4.8893456965334,6.28457630878001,4.788547239481618,6.187134489524571,5.72151259059161,6.504500543094948,5.617817037758243,3.7854086836765823,6.087103220641886
76,glove_idf,64185077,5.756107510272822,4.647057303560727,6.127480557812206,4.386418586616527,5.747393835785464,5.273910907288557,6.077260664174478,5.298819077907837,3.5043599741754234,5.395786715305858
77,glove_idf,83511139,7.120368821195109,4.094373840003358,6.1210585432014035,5.2453645328796545,5.422090031153726,5.168605513347603,5.9523624056751565,5.047062320069377,3.4221917240882638,5.1606272347825115
78,glove_idf,199050935,7.121286027660229,5.636353284411367,6.810535180561742,5.534648243857806,6.83659774241697,6.5474319465556094,7.119900805389114,6.436180914961555,4.662456485957544,6.447975322803445
79,glove_idf,50820032,4.542869276985282,3.345296785832675,4.4669027495510525,2.972960176319148,4.191705285017587,3.914003223413512,4.341528691449455,3.7110217922506528,2.529218096773569,4.156949662856347
80,glove_idf,82020498,6.536311641692968,4.871363056618733,7.425376521159558,5.466576807990883,6.5211067354112,6.128174791796122,7.325407121904444,6.005822014323623,3.9821250313192964,5.878982612886421
81,glove_idf,9474028,7.175941320187507,5.637327754194954,6.4409439080842095,5.350789591923332,7.0743265885026805,7.162674494308826,7.0973446679391605,7.423442360277662,5.861761648881561,6.952504968308092
82,glove_idf,55179313,7.642626379654029,6.042115215103129,7.222994470437298,5.507002604010552,7.239888678744253,6.794616357990183,7.4263588114445165,6.323193954166637,4.742380220732068,7.2453404678378295
83,glove_idf,60392809,6.632542839267633,4.963006729783826,7.028809225006678,4.74914679349242,6.330454363764647,5.905217937688952,6.983446746054296,5.460257325469934,3.7501781369323774,6.151330902837915
84,glove_idf,92235366,3.708621406356115,2.630641615799925,4.938302557682105,3.0314737692307023,3.92025709356317,3.6054675385908572,4.294783843226055,3.8875419073250117,2.1448471732505987,3.491872950808533
85,glove_idf,93296295,5.2007766463632805,3.89073127254084,5.121287375195928,3.7808680635797143,4.966391309675241,4.747062516664942,5.351079755755849,4.8372132398239955,3.295758844643073,4.901138163864179
86,glove_idf,3352568,6.000218520880604,4.751436903119764,6.462151665859534,4.238506903867461,5.860608919613927,5.527042767611105,6.27716141091712,5.779785805817649,3.364340378387024,5.883637717337788
87,glove_idf,79219366,6.557199783357873,5.140804803165377,6.030700336058995,4.707317617726064,6.0206140940161985,5.744783230129617,6.289982673837532,5.451730100118499,4.0147448395288166,5.96413325741176
88,glove_idf,193273536,5.568239286614046,4.389966644316433,5.925557611170219,4.040794519674694,5.444467372074021,4.921926057377587,5.7906994370601215,4.845208646096013,3.037046617825336,5.0335229960629695
89,glove_idf,5434805,4.573338637799723,3.59031637778836,4.4602136491014726,3.619943733415779,4.442002786339259,4.039855484548951,4.540510611158725,4.127223736948055,2.747753254702442,4.268073772529073
90,glove_idf,115765914,6.509060994694624,4.848192117234666,6.208421101977223,4.6826398062348185,6.228354550347566,6.063206333481821,6.412434663681141,6.110475333210456,4.397363672714459,6.120011416520322
91,glove_idf,169366451,5.664559394958147,4.201475334232933,5.23409632695196,3.9889048780485465,5.116348258528926,4.998979807808748,5.192743684627237,5.479327682085215,3.5332821295157943,4.77878509724343
92,glove_idf,14884938,5.162958265805118,3.987141654690971,5.6853967596496515,3.942476653523599,5.235811609968185,4.816667279054444,5.637078862943014,4.66918956467956,3.0198947544270283,4.957941074237158
93,glove_idf,15738922,5.491806730767461,4.000076873981296,6.598590734469797,4.084935298033231,5.3705803771087135,5.1027648464948125,6.007655559040766,5.188998649678577,2.9608084747476036,4.875063141713703
94,glove_idf,83380751,5.0988274192025775,3.7905623067438885,4.704083081642056,3.4101397670539724,4.79915411343169,4.43885989299758,4.960363511449852,4.135689645817285,3.126819837780279,4.833881258705175
95,glove_idf,1284914,6.568285617879322,5.1958803442775805,8.02065358232949,5.587738954793679,6.741371527563029,6.2584898600090675,7.859459883917797,6.017331063636442,3.4371175080502594,6.229457476756682
96,glove_idf,3998623,4.708973510202717,3.349306990869766,5.243132333903033,2.4777977517828407,3.8867075936712503,4.498533053456164,4.769563797059663,5.825516906026701,3.2306769791531513,2.7539297354826955
97,glove_idf,195760279,3.9315726343467747,2.7222689912277436,4.8328561669418395,3.098101590060631,3.835192934321511,3.562134369658026,4.170412751487271,4.28131966973874,2.2702551682317185,3.601655313223687
98,glove_idf,7908339,6.878040542436999,5.282893723100802,6.443888626368961,4.920573775692374,6.452844211867827,6.130001669405893,6.938227000568919,5.980073214544344,4.2927785249279236,6.393690642403363
99,glove_idf,90166650,7.170700008448298,5.667025855379446,6.755165752437575,5.103638001081862,6.991023012263934,6.391661996488301,7.1014625337356865,6.1780730462994615,4.672578720372548,6.853953624609781
100,glove_idf,65079014,7.040364098977587,5.883132913021977,7.754897395745505,5.504882312548587,7.341176896024137,6.801334559191268,8.131728582102916,6.77774158254859,4.168125336606019,6.680701354252645
101,glove_idf,66117517,6.903245361778536,5.579263322773311,6.5378546127610635,4.728497353773255,6.692574544979646,6.376941784398916,7.196849446894478,6.523190740549162,4.349503391838956,6.583730843072004
102,glove_idf,96457658,7.191257836515536,5.756010066314859,7.641516040402514,5.536927675325545,7.197185632613646,6.67170740786303,7.763391813943143,6.377472049652765,4.148424430553589,6.691697708678985
103,glove_idf,19550437,4.342564921451543,3.4547023501427057,4.880794954440969,3.1223293624574455,4.38217667193779,4.071563824912342,4.701781347710449,4.348781990413225,2.5078740808408075,4.297050808383878
104,glove_idf,87029402,4.954245901001519,4.619600810886906,7.591807629163458,5.185906365001937,5.887974665516651,5.491179336506591,6.292508831867717,5.457249966188726,3.5983825101075753,4.7112674304033835
105,glove_idf,102675336,6.86435794899115,5.561338585936674,6.971477281952327,5.033322333330261,6.7053547237082025,6.228514723168697,7.111788165311037,6.128532525713754,3.8774207840280033,6.319984980242734
106,glove_idf,189822176,6.106093091513464,4.57656175725571,5.593612812138218,4.083132497787325,5.562876546415884,5.344011690242506,5.673062039428288,5.4954676768718285,3.749143282684903,5.770360734382482
107,glove_idf,52080229,6.673529428593898,4.778788483028055,6.589694133602362,5.247473102904703,6.395004984144279,5.970199875920908,6.308863112710869,5.961782974304235,4.269410448993864,6.385824013748932
108,glove_idf,110111095,5.6842142656437415,4.034659116153812,5.627466859546075,3.6837052174412053,5.211718399738414,4.906135999980221,5.653890571232791,5.025148890679779,3.2450756771360174,5.3904665648194605
109,glove_idf,4687741,4.879947520609657,3.5895498478403742,5.4243110426188546,3.5067700622244695,4.860395251628254,4.696103739090182,4.987859308125529,5.108969424281339,2.907255508531369,4.525258148448472
110,glove_idf,52422878,6.411227519241514,4.7557321654555675,6.14642886254865,4.510958440278749,5.8952795564814,5.552578288453088,6.370064583153815,5.54075777737757,3.673253728545504,6.219005870475241
111,glove_idf,63078310,5.799882509404526,4.1925240497280365,5.919165669936424,4.617507171316621,5.458768985964859,5.158726716717188,5.709633539128362,5.339119584324501,3.326755659195837,5.219234721097367
112,glove_idf,97205149,5.575510138235092,3.9942318587020793,5.752402051425233,4.05633824231448,5.150504387353006,5.066273324225537,5.4541863685014125,5.4678129419040555,3.27450458434822,5.5029398022157014
113,glove_idf,2045233,5.353150506760686,4.0629310290881,4.737875599951851,3.6728703102750266,4.741824101415872,4.71465078837935,4.936932314539371,4.792798688655445,3.351353514117983,4.953024847759259
114,glove_idf,213759518,5.443618280746288,4.008270654911655,5.5506777898210835,4.1997635529170605,5.216179514733529,5.012711067610935,5.538398964875361,4.834858905664706,3.5960199265251553,5.607915843723667
115,glove_idf,45744269,5.595937097150785,4.078674017824476,5.140206241249524,4.192344904519009,4.989638493309357,4.910647276634405,4.99629498277409,4.766773275420813,3.4763555038030276,5.399050579539411
116,glove_idf,53614250,6.090128216375855,4.701356562406772,5.654758849279535,4.336809834405562,5.726161820380588,5.339382300445482,5.978633052846294,5.292459079514979,3.596088088928488,5.804370248746212
117,glove_idf,30401979,4.91531470068513,4.199186371405089,5.974368830910585,3.686154249612238,5.076895419480583,5.029412759984607,5.7344071674772525,5.598223432067123,3.4495124794769163,4.760492739156209
118,glove_idf,83916654,6.3264362830074194,5.588527371115717,5.872558034704658,4.171606884457908,5.531752162314991,5.66090544287269,5.998307023031721,6.410966298746096,4.2796683497079115,4.528950433821347
119,glove_idf,55915048,5.8245616451953754,5.298442419289038,5.749383126162967,4.0716538564244065,5.726853257083424,5.386380827832987,6.216845531923636,5.168242317967829,3.7089347157450163,5.449208685808422
120,glove_idf,56232025,6.2171269466347265,4.913706525834211,6.2535903049711274,4.320128966424615,6.012357655735536,5.549063400459963,6.297848216730353,5.500118961386908,3.8795666095350185,5.617001831162433
121,glove_idf,31260463,6.308951650897817,4.901349305515281,6.459545341191082,4.376488641013759,6.117028351381022,5.602906856446523,6.581155115767232,5.72009340263784,3.56414553715961,6.019161116061644
122,glove_idf,58026824,7.145190478972617,5.520597386002338,6.858128970818369,5.628810769456881,6.846595361756664,6.470714264866008,7.302409926187208,6.045309558762905,4.393845265290455,6.810880349862215
123,glove_idf,69375516,6.126246656704955,4.863451804971358,6.375974457844636,4.3847127803650885,6.030190376621281,5.760120001748592,6.6353667362060245,6.101753874003672,3.872636221410187,5.60966530207668
124,glove_idf,215870218,4.575794084108237,3.470582848709265,4.968058394998018,3.2970589601408102,4.4571997184196395,4.26415685246292,4.951453840071209,4.47150662710953,2.8302016995684376,4.122776498260398
125,glove_idf,48578381,5.83320555071561,4.419486368677264,5.9704269047091305,4.273272253085549,5.523140190717644,5.1374822197419965,5.822014773955476,5.027525950857958,3.2812056592620187,5.312539476352699
126,glove_idf,55422058,6.259582301612095,5.225176206528912,6.047654702844534,4.688423805109128,6.162456032687411,5.742228619395406,6.393088412722344,5.61392035521445,4.046613400880126,5.970004971642256
127,glove_idf,138830239,6.567205951046027,5.083242270146928,5.802665990921195,4.863318585397023,6.0284506461214065,5.840042659129162,6.204980286722248,5.636988374490537,3.9887723650971725,6.072820229254949
128,glove_idf,101157977,6.380128255456896,4.7499843351240365,5.614109257211051,4.7122476835800695,5.7492931420519735,5.51218371880109,5.745336236927703,5.488953385114925,4.043184595685841,5.810872962737105
129,glove_idf,79785773,6.879079168747874,5.771145139276298,6.855362831157994,5.0801700361590285,6.6892052253246135,6.248088753514054,7.04673766684243,6.00022057259865,4.089429358681425,6.340274111542191
130,glove_idf,201816469,5.62968999565606,4.674607957471699,5.666170112744476,3.8858070026399507,5.447026957556709,5.268317532094335,5.7775223773011675,5.515540710540467,3.5791196116384176,5.318694574142671
131,glove_idf,58026802,6.246805411716303,5.034610677235546,6.5756801244616145,4.794092777219982,6.142494327030215,5.699394551441433,6.584326499821457,5.816449873110626,3.5908180091739648,5.747826117490573
132,glove_idf,134307269,7.432652830756004,5.746878357913602,7.897364517209719,5.975769783193295,7.354724192946177,6.8899031833132804,8.025686712918791,6.796676709592929,4.487520298484232,6.777434016697775
133,glove_idf,1394129,7.22251729205971,6.011368539170139,7.3757796984813,5.380470516595496,7.124040370636694,6.682889289230745,7.507186819005817,6.671838033733979,4.563193297259522,6.666944507942092
134,glove_idf,99604430,5.857643717545314,4.89242963041816,6.210749533108612,4.547916690733354,5.896612818367382,5.536335981679324,6.304840249944865,5.666892252440279,3.5698395200725632,5.7232565091397785
135,glove_idf,84791675,6.748727505749313,5.473603063462528,6.346622049608005,4.8934943308603724,6.57954571906013,6.115839065305326,6.869602706748871,5.9362681688920285,4.087698427690462,6.349918419284535
136,glove_idf,65819501,6.65934755382383,5.204586683301965,7.074545099019725,5.270586933660182,6.523707094804003,6.15800027797501,6.8984190186157495,6.244509882386396,3.9527101849432844,6.290877882932778
137,glove_idf,34134703,5.543659271520201,4.21276407233163,5.656933775807973,4.2068627751407375,5.344138780949802,5.017019889783596,5.433700761947987,5.323559509442561,3.357034451036995,5.064245105415617
138,glove_idf,105881940,5.634001275233131,3.5852021507607423,6.720443328668179,5.065568988735455,5.498025354638283,5.2583706455988555,6.1853412797072505,4.5475139964621745,3.355963242398753,4.98494806357876
139,glove_idf,67801698,6.763031735615915,5.51298480275865,7.674665136523442,5.378546405580076,6.859539658558466,6.634409685272573,7.467809458305635,7.26528409748458,4.2848467977652716,6.524617975160148
140,glove_idf,98079917,5.578618207307127,4.263191401174213,5.869214942489505,4.256482352756808,5.546065521055105,5.054490204300519,5.944952977073066,5.155659203074819,3.24046250177982,5.035568592675166
141,glove_idf,87839561,5.920554164908426,4.486499567881406,6.090597767781505,4.255194182280041,5.657802350073341,5.5681505055565665,6.2113219113800024,6.097156026739335,3.770961619122388,5.163571819573274
142,glove_idf,56491568,6.317549539065985,5.228683968142532,6.467514535625769,4.563977668018925,6.401132904093491,6.204980304905247,7.158780624386685,6.441265794993595,3.8430027028861415,6.263750048775398
143,glove_idf,205932746,6.270361489780893,4.975751154837307,6.049410552914722,4.707387467905844,5.967661866030984,5.641922990585622,6.220686434032221,5.482145839002322,3.962192252028331,5.799297551053018
144,glove_idf,51113107,5.896189104534347,4.522813364806643,5.573228803791759,4.900116027949666,5.569301820684643,5.492757634150632,5.759261646739813,5.260208677612373,4.006211167160691,5.447426843552096
145,glove_idf,74738631,6.790028776440957,5.744451217428358,6.80164252798406,5.105966987365153,6.689044701770584,6.442194397983772,7.093280550307318,6.535590267667544,4.436369868345386,6.316080265789449
146,glove_idf,94043093,6.958765061610793,5.263008591216875,6.908997469130213,5.045953704639754,6.629810334663894,6.209533819546584,7.326197988783636,5.857851768697971,3.970457708000629,6.620279547632961
147,glove_idf,128725950,5.378334394219479,4.135959584776769,5.130094259668767,3.6957427161729637,4.892683006420317,4.584936808638653,5.183686509401467,4.618744050125758,3.0564440116777023,5.117965676058855
