row_number,participant_ID,item_ID,POWER,ACHIEVEMENT,HEDONISM,STIMULATION,SELF,UNIVERSALISM,BENEVOLENCE,TRADITION,CONFORMITY,SECURITY
11,glove840B300d_idf_weight_lyrics,151085454,0.227116510272026,0.1875071823596954,0.2224510610103607,0.1735849380493164,0.2341985702514648,0.2049563974142074,0.2334825992584228,0.1919519007205963,0.1389493346214294,0.2197934240102768
12,glove840B300d_idf_weight_lyrics,134245347,0.2155131995677948,0.15823426842689511,0.2122809737920761,0.1460287123918533,0.2080923616886139,0.2072251737117767,0.2301980555057525,0.2225081175565719,0.1347331404685974,0.1904096007347107
13,glove840B300d_idf_weight_lyrics,16074172,0.2039660215377807,0.166279137134552,0.1716195493936538,0.1423306912183761,0.1930944323539734,0.1722791343927383,0.1875489205121994,0.1591851413249969,0.1290109008550644,0.1829033941030502
14,glove840B300d_idf_weight_lyrics,61210999,0.2006574869155883,0.1679095923900604,0.207414835691452,0.1320032477378845,0.2148511111736297,0.1855217963457107,0.2223108112812042,0.1860765218734741,0.1169105842709541,0.2004521489143371
15,glove840B300d_idf_weight_lyrics,205113268,0.2304057329893112,0.1987022757530212,0.2375542223453521,0.1793949753046035,0.2458456605672836,0.216691642999649,0.2397053688764572,0.2181868553161621,0.1511352211236953,0.2093511223793029
16,glove840B300d_idf_weight_lyrics,99526020,0.1685526072978973,0.1317475587129593,0.1882511675357818,0.1359349936246872,0.1753174662590026,0.146841898560524,0.1688877642154693,0.1580565124750137,0.0882129967212677,0.151788130402565
17,glove840B300d_idf_weight_lyrics,152156851,0.206046462059021,0.1580921411514282,0.229176864027977,0.155263215303421,0.2149169445037841,0.1927710324525833,0.2332533895969391,0.2063008993864059,0.1338352560997009,0.1905556917190551
18,glove840B300d_idf_weight_lyrics,17997657,0.068130113184452,0.0424535945057868,0.1034461557865142,0.0537847988307476,0.0792206600308418,0.0711831599473953,0.0869212299585342,0.104044608771801,0.0286678168922662,0.0683044493198394
19,glove840B300d_idf_weight_lyrics,55713838,0.1922865808010101,0.1522867679595947,0.1834116578102111,0.1259181052446365,0.192943662405014,0.1718427836894989,0.193978875875473,0.1766808182001114,0.124358095228672,0.1847898960113525
20,glove840B300d_idf_weight_lyrics,97622225,0.1986141949892044,0.1514949351549148,0.190298318862915,0.1404260993003845,0.1936485916376114,0.1798988133668899,0.1822007000446319,0.1763691902160644,0.1285334378480911,0.1909679770469665
21,glove840B300d_uniform_weight_lyrics,4116102,0.2722957,0.22352286,0.2487571,0.19244355,0.2748764,0.24428791,0.27801144,0.23217945,0.17467548,0.25353342
22,glove840B300d_uniform_weight_lyrics,80257632,0.25354195,0.20559847,0.23433578,0.1842778,0.25622565,0.2264997,0.2535392,0.21625924,0.16314486,0.23371652
23,glove840B300d_uniform_weight_lyrics,2241308,0.2443113,0.1939079,0.23650992,0.17188457,0.25306594,0.21813667,0.2548948,0.20874211,0.14211458,0.22795671
24,glove840B300d_uniform_weight_lyrics,204336669,0.2339019,0.18212907,0.21771818,0.16721195,0.23263466,0.20349109,0.22898611,0.19152853,0.14409748,0.21718752
25,glove840B300d_uniform_weight_lyrics,34952275,0.26875445,0.23161864,0.24104583,0.19125777,0.27345863,0.24483168,0.26663226,0.25620157,0.18137121,0.24525996
26,glove840B300d_uniform_weight_lyrics,9223300,0.26987728,0.2260277,0.2554443,0.19256563,0.28151584,0.25268906,0.28554234,0.24418287,0.17985871,0.25209907
27,glove840B300d_uniform_weight_lyrics,149782763,0.1897471,0.14264883,0.22354238,0.14537852,0.20009044,0.19230495,0.22415718,0.19529605,0.1424762,0.19360596
28,glove840B300d_uniform_weight_lyrics,99962781,0.13586892,0.10287763,0.13817707,0.087151244,0.12535626,0.11725724,0.14057402,0.16066605,0.08929221,0.10835031
29,glove840B300d_uniform_weight_lyrics,57005765,0.27669433,0.24526651,0.25727034,0.18892792,0.2839278,0.2520843,0.2817096,0.25107297,0.1786275,0.2578699
30,glove840B300d_uniform_weight_lyrics,99567690,0.24198982,0.20611143,0.23448774,0.1728783,0.24792305,0.21834454,0.25034654,0.20077583,0.14266655,0.2274679
31,glove840B300d_uniform_weight_lyrics,151085454,0.24459285,0.20415217,0.22890225,0.1784975,0.24671918,0.21788248,0.24371763,0.20653057,0.1529941,0.23157665
32,glove840B300d_uniform_weight_lyrics,134245347,0.2484766,0.18832105,0.22486717,0.16715991,0.23521918,0.22680822,0.24768522,0.23141113,0.16225496,0.2238179
33,glove840B300d_uniform_weight_lyrics,16074172,0.2210093,0.18154028,0.18223846,0.15277773,0.20605487,0.18373848,0.2007739,0.17069128,0.13551064,0.19897667
34,glove840B300d_uniform_weight_lyrics,61210999,0.22460766,0.18614876,0.21202123,0.1459825,0.2300235,0.20228985,0.2334103,0.20146024,0.13831489,0.21861613
35,glove840B300d_uniform_weight_lyrics,205113268,0.2428743,0.20925625,0.2343406,0.18259473,0.25203001,0.22304636,0.24424222,0.22081688,0.16053239,0.2213499
36,glove840B300d_uniform_weight_lyrics,99526020,0.17276381,0.13365284,0.1661852,0.12637252,0.16923864,0.14788282,0.16433945,0.14872564,0.0970713,0.15869549
37,glove840B300d_uniform_weight_lyrics,152156851,0.24038814,0.18759453,0.23408905,0.171866,0.2408948,0.2150833,0.24979268,0.21881819,0.15780258,0.22255434
38,glove840B300d_uniform_weight_lyrics,17997657,0.10072679,0.07438515,0.11914096,0.06922504,0.107022226,0.097644046,0.11287886,0.1215163,0.051011812,0.099912554
39,glove840B300d_uniform_weight_lyrics,55713838,0.22787282,0.18714195,0.20244277,0.15084559,0.22484866,0.20069616,0.22086307,0.2024889,0.14853144,0.21577469
40,glove840B300d_uniform_weight_lyrics,97622225,0.25844866,0.20801534,0.22181918,0.173887,0.24485207,0.2265182,0.23230746,0.21887755,0.17195027,0.24105656
41,googlenews_idf_weight_lyrics,4116102,0.0833794623613357,0.0776182189583778,0.1062623560428619,0.076424703001976,0.103324294090271,0.0919427052140235,0.1085873991250991,0.081725925207138,0.0707766413688659,0.0821553021669387
42,googlenews_idf_weight_lyrics,80257632,0.0759428292512893,0.0753898620605468,0.0984942317008972,0.0801466107368469,0.0886635407805442,0.0766732171177864,0.0895750522613525,0.0751912295818328,0.0660589486360549,0.0660753846168518
43,googlenews_idf_weight_lyrics,2241308,0.0711767002940177,0.064479261636734,0.1103405877947807,0.0702322423458099,0.1027852073311805,0.0869868099689483,0.1018236130475997,0.0801264643669128,0.0636800825595855,0.0764671936631202
44,googlenews_idf_weight_lyrics,204336669,0.018845838939798,0.0136374791755642,0.1250683355646602,0.1186168004985552,0.0712481619648656,0.0556978867574735,0.0511494925129872,0.1049187610252327,0.0561833062129041,-0.0036020909499825
45,googlenews_idf_weight_lyrics,34952275,0.0812339484691619,0.0753526240587234,0.0992916524410247,0.0684794187545776,0.0965559333562851,0.0894451588392257,0.0997792929410934,0.0865875259041786,0.0671049803495407,0.0800702422857284
46,googlenews_idf_weight_lyrics,9223300,0.0765557736158371,0.0829570889472961,0.1084919050335884,0.0755070000886917,0.1029050052165985,0.0948384702205658,0.1112173348665237,0.089320421218872,0.0676876604557037,0.0776367038488388
47,googlenews_idf_weight_lyrics,149782763,0.0487987846136093,0.0013371128588914,0.1034786477684974,0.0440524034202098,0.0609711892902851,0.075781337916851,0.1013366356492042,0.0908501595258712,0.0694781839847564,0.0768913999199867
48,googlenews_idf_weight_lyrics,99962781,0.0389961004257202,0.0022415714338421,0.0901692286133766,0.092035949230194,0.0410613156855106,0.0438410639762878,0.0581259466707706,0.075911097228527,0.0392497330904006,0.0056797922588884
49,googlenews_idf_weight_lyrics,57005765,0.0857424661517143,0.091144174337387,0.0946462899446487,0.0590860582888126,0.0923194587230682,0.0879938155412674,0.0978249758481979,0.084438607096672,0.0629751831293106,0.0839631557464599
50,googlenews_idf_weight_lyrics,99567690,0.075159266591072,0.0892843008041381,0.1050809621810913,0.0708069801330566,0.0976888909935951,0.0866745561361312,0.101905420422554,0.084969475865364,0.0580489635467529,0.0749046206474304
51,googlenews_idf_weight_lyrics,151085454,0.0724556893110275,0.0694072023034095,0.0949411392211914,0.0753793492913246,0.0882879346609115,0.0785959362983703,0.0900045558810234,0.0646567791700363,0.0546872094273567,0.0782716572284698
52,googlenews_idf_weight_lyrics,134245347,0.0777377188205719,0.0533267110586166,0.0935784503817558,0.0594737753272056,0.0785747766494751,0.0889109745621681,0.1021204814314842,0.1113895177841186,0.0600659996271133,0.0661390647292137
53,googlenews_idf_weight_lyrics,16074172,0.0865197256207466,0.0680854618549346,0.0684118121862411,0.0636782348155975,0.0712916254997253,0.0634097158908844,0.0677867606282234,0.0516748540103435,0.0635393187403678,0.0599794089794158
54,googlenews_idf_weight_lyrics,61210999,0.0680584982037544,0.0588113591074943,0.0954930037260055,0.0595557913184165,0.0916059613227844,0.0777531936764717,0.0973531454801559,0.0783607810735702,0.0603649765253067,0.0710493624210357
55,googlenews_idf_weight_lyrics,205113268,0.0730438381433487,0.0718330144882202,0.1015506833791732,0.0761233195662498,0.0934436097741127,0.081019714474678,0.0910192281007766,0.0861008241772651,0.0641218945384025,0.0671050548553466
56,googlenews_idf_weight_lyrics,99526020,0.069847971200943,0.0461911931633949,0.1005212068557739,0.0842572376132011,0.0762023031711578,0.068784698843956,0.0765459015965461,0.0779886394739151,0.0674664974212646,0.054186075925827
57,googlenews_idf_weight_lyrics,152156851,0.0618803240358829,0.0579311624169349,0.0998145639896392,0.0567499622702598,0.0788471549749374,0.0742309391498565,0.0979056358337402,0.0867466330528259,0.063025414943695,0.064192846417427
58,googlenews_idf_weight_lyrics,17997657,0.0241623260080814,0.0261498745530843,0.0739232897758483,0.0517164841294288,0.0512147732079029,0.0525389090180397,0.0569390729069709,0.0635954588651657,0.0518329590559005,0.0325545966625213
59,googlenews_idf_weight_lyrics,55713838,0.0690780580043792,0.0548578910529613,0.0807368978857994,0.0490582585334777,0.0750264525413513,0.0679557770490646,0.0770434662699699,0.0745578408241272,0.0572907924652099,0.0650552883744239
60,googlenews_idf_weight_lyrics,97622225,0.0763005763292312,0.0656817108392715,0.0843001008033752,0.0563602410256862,0.0735776647925376,0.0705253556370735,0.0689735636115074,0.0706140995025634,0.0538176968693733,0.0641793683171272
61,googlenews_uniform_weight_lyrics,4116102,0.087737754,0.08147016,0.10034202,0.07222919,0.10080428,0.08919019,0.10350782,0.07629014,0.07125783,0.08469609
62,googlenews_uniform_weight_lyrics,80257632,0.08418961,0.08664744,0.09618353,0.07547994,0.09203519,0.08202472,0.09229847,0.07674032,0.07114078,0.07199103
63,googlenews_uniform_weight_lyrics,2241308,0.078862235,0.07455765,0.10206281,0.06927629,0.101224616,0.08652234,0.10057044,0.07210497,0.0650111,0.07936902
64,googlenews_uniform_weight_lyrics,204336669,0.08458544,0.07021956,0.091474086,0.06944437,0.087932855,0.077948906,0.08836162,0.07045481,0.061815728,0.07594937
65,googlenews_uniform_weight_lyrics,34952275,0.08766445,0.08391843,0.09580456,0.0628666,0.09877581,0.08865109,0.10021911,0.084849335,0.0692509,0.084524244
66,googlenews_uniform_weight_lyrics,9223300,0.082275376,0.08895525,0.1056865,0.07426639,0.10534884,0.09591698,0.11135242,0.08753527,0.069821894,0.080977775
67,googlenews_uniform_weight_lyrics,149782763,0.061624385,0.025788886,0.100414924,0.049900692,0.071553394,0.07877606,0.10127114,0.08979759,0.070648864,0.07838875
68,googlenews_uniform_weight_lyrics,99962781,0.05168533,0.02512469,0.09115957,0.08327832,0.053648293,0.055838555,0.0686462,0.08333042,0.047232307,0.026375143
69,googlenews_uniform_weight_lyrics,57005765,0.090075776,0.09286643,0.091775924,0.05786718,0.093130596,0.087736316,0.094762295,0.082225144,0.0659441,0.086111784
70,googlenews_uniform_weight_lyrics,99567690,0.08283493,0.09225145,0.097802915,0.06744892,0.09589805,0.084735505,0.09716523,0.079179496,0.06236171,0.07856463
71,googlenews_uniform_weight_lyrics,151085454,0.08064338,0.076458186,0.092671506,0.071202405,0.090329096,0.080854386,0.090115406,0.06621986,0.05890483,0.08152387
72,googlenews_uniform_weight_lyrics,134245347,0.091991834,0.061909363,0.087941185,0.057081584,0.08184244,0.085940555,0.09821549,0.096859336,0.06629401,0.074899785
73,googlenews_uniform_weight_lyrics,16074172,0.091374725,0.073421,0.06676754,0.060472965,0.07166083,0.06331951,0.066259585,0.047028176,0.0587923,0.06757949
74,googlenews_uniform_weight_lyrics,61210999,0.079168,0.06992147,0.09331854,0.05751171,0.09599511,0.08228599,0.09750972,0.08084527,0.06783925,0.07897952
75,googlenews_uniform_weight_lyrics,205113268,0.08219652,0.080620356,0.09778868,0.074389786,0.095315814,0.08360272,0.091600955,0.08145643,0.065373994,0.07618147
76,googlenews_uniform_weight_lyrics,99526020,0.078752935,0.05596754,0.09106481,0.08078051,0.079091154,0.07225977,0.0767938,0.073748775,0.07276333,0.062423646
77,googlenews_uniform_weight_lyrics,152156851,0.07102096,0.06525037,0.089416265,0.053663597,0.081209734,0.0725947,0.09367509,0.078154355,0.06821011,0.06967294
78,googlenews_uniform_weight_lyrics,17997657,0.028385753,0.034314565,0.072179064,0.050027475,0.05509929,0.05587079,0.059415992,0.062101122,0.052333806,0.038881697
79,googlenews_uniform_weight_lyrics,55713838,0.08013266,0.06921142,0.07968301,0.049475785,0.08180719,0.07116194,0.08076347,0.07279785,0.060530663,0.0752452
80,googlenews_uniform_weight_lyrics,97622225,0.09582654,0.081807904,0.083155304,0.056193754,0.08362681,0.07826389,0.07558525,0.07430102,0.066104166,0.08304881
81,mxm_faruqui_0_idf_weight_lyrics,4116102,0.0191290229558944,-0.0021350500173866,-0.0035912587773054,-0.0149983428418636,0.0057324455119669,-0.0053024375811219,0.0015498088905587,-0.0173879768699407,-0.0195059310644865,0.0105914119631052
82,mxm_faruqui_0_idf_weight_lyrics,80257632,0.0106974197551608,0.0163839347660541,-0.0040546818636357,0.0127449994906783,0.0046746507287025,-0.0039367727003991,3.068598452955e-4,-0.0160271748900413,-0.0373352393507957,-0.0037142755463719
83,mxm_faruqui_0_idf_weight_lyrics,2241308,-0.0014232743997126,0.0103779770433902,0.0011866900604218,0.0138070732355117,0.0061834780499339,-0.0072754630818963,-1.533387694507e-4,-0.0045245420187711,-0.0416189618408679,4.957159399054e-4
84,mxm_faruqui_0_idf_weight_lyrics,204336669,0.0077615152113139,-0.0118870316073298,-0.0090695619583129,-0.0144936311990022,-0.0024530512746423,-0.0124349258840084,-0.0021170580293983,-0.0124837663024663,-0.0529480762779712,0.011224640533328
85,mxm_faruqui_0_idf_weight_lyrics,34952275,0.0441437209196372,0.0438507119266526,0.0092847486827904,0.0093594081042982,0.0094748024228646,0.0078464626850334,0.0040613112593568,-0.0267393843375123,0.0202078771044506,0.0272445274250787
86,mxm_faruqui_0_idf_weight_lyrics,9223300,-0.0101930275559425,-2.900695253629e-4,-0.0114951748400926,-0.0047031110152602,-0.0072320587933063,-0.0073021221905946,-0.0095151085406541,-0.0058108158409595,-0.0045028743334114,0.0031806994229555
87,mxm_faruqui_0_idf_weight_lyrics,149782763,0.0315284468233585,0.0064095510169863,-0.0035860845819115,-0.0087520172819495,0.0083619374781847,0.0017217192798852,0.0088558970019221,-0.0268125534057617,-0.0244198981672525,-0.0011721015907824
88,mxm_faruqui_0_idf_weight_lyrics,99962781,0.0428203307092189,-0.025071321055293,0.0085875168442726,0.0137323020026087,0.0052026100456714,0.0046720108948647,-2.753508742898e-4,0.0654398500919342,0.0130069022998213,0.0340356640517711
89,mxm_faruqui_0_idf_weight_lyrics,57005765,2.044527971642e-4,-0.0196471779877191,0.0176320019074381,-0.0058732443574501,0.0049982950749621,0.0072617842688003,0.0149613837571911,-0.001244509104621,0.0136598520389723,7.675356902828e-4
90,mxm_faruqui_0_idf_weight_lyrics,99567690,0.0315284468233585,0.0064095510169863,-0.0035860845819115,-0.0087520172819495,0.0083619374781847,0.0017217192798852,0.0088558970019221,-0.0268125534057617,-0.0244198981672525,-0.0011721015907824
91,mxm_faruqui_0_idf_weight_lyrics,151085454,0.0430819950997829,-0.0275319274514913,0.0151207018643617,-0.0238281153142452,0.019422560930252,0.0021592895500361,0.0217731371521949,-0.0287931803613901,-0.0535736493766307,0.0427283719182014
92,mxm_faruqui_0_idf_weight_lyrics,134245347,0.0236158836632967,0.010198276489973,-0.0037640812806785,-5.864759441465e-4,0.0069613405503332,-4.276326508261e-4,0.0056085893884301,-0.0227157790213823,-0.0293257273733615,-0.0021377322264015
93,mxm_faruqui_0_idf_weight_lyrics,16074172,-0.0104215610772371,0.0276655908674001,-0.0072668548673391,0.0288365092128515,-0.0054129851050674,-0.0051973480731248,-0.0121118426322937,5.841394886374e-4,-0.0126048810780048,-0.0155378598719835
94,mxm_faruqui_0_idf_weight_lyrics,61210999,-0.0088029485195875,0.0123187704011797,-0.0030770690646022,-0.00461380276829,-0.0056134737096726,-0.0012355383951216,-0.0064939679577946,0.0041208434849977,0.0167401432991027,-0.0017969670007005
95,mxm_faruqui_0_idf_weight_lyrics,205113268,0.033558253198862,-0.0149009237065911,0.0035990139003843,-0.0223388560116291,0.0044533279724419,-0.0058938460424542,-1.631274353712e-4,-0.0214111357927322,-0.03084615804255,0.0067029101774096
96,mxm_faruqui_0_idf_weight_lyrics,99526020,0.0229381565004587,-0.0307760164141654,0.0040015666745603,-0.0170955341309309,-0.0010435971198603,-0.0067309876903891,-0.0017044425476342,-0.0221118777990341,-0.0069803521037101,0.0128758046776056
97,mxm_faruqui_0_idf_weight_lyrics,152156851,0.0315284468233585,0.0064095510169863,-0.0035860845819115,-0.0087520172819495,0.0083619374781847,0.0017217192798852,0.0088558970019221,-0.0268125534057617,-0.0244198981672525,-0.0011721015907824
98,mxm_faruqui_0_idf_weight_lyrics,17997657,0.0243781860917806,-0.021152364090085,-2.321973443031e-4,-0.0144710727035999,0.0028542061336338,-0.0023855958133935,0.0027641523629426,-0.0131798731163144,-0.0170420687645673,0.0174456536769866
99,mxm_faruqui_0_idf_weight_lyrics,55713838,0.0137133747339248,0.022462585940957,-0.0020669393707066,-0.0187739022076129,7.190046599134e-4,-0.009943519718945,-0.0027631670236587,-0.0226839333772659,-0.0260857604444026,-0.0094946306198835009
100,mxm_faruqui_0_idf_weight_lyrics,97622225,0.0315284468233585,0.0064095510169863,-0.0035860845819115,-0.0087520172819495,0.0083619374781847,0.0017217192798852,0.0088558970019221,-0.0268125534057617,-0.0244198981672525,-0.0011721015907824
101,mxm_faruqui_0_uniform_weight_lyrics,4116102,0.0072192260995507,0.0099857905879616,-0.0046671470627188,0.006995664909482,0.0035708171781152,-0.0071782302111387,-0.0024813092313706,-0.0136533807963132,-0.031878612935543,0.0022718668915331
102,mxm_faruqui_0_uniform_weight_lyrics,80257632,0.0010592201724648,0.0209989268332719,-0.0042714928276836,0.0226913522928953,0.0029685988556593,-0.006554870866239,-0.0036486508324742,-0.0110369473695755,-0.0433109812438488,-0.0048904987052083
103,mxm_faruqui_0_uniform_weight_lyrics,2241308,-0.0090836128219962,0.0232908315956592,-0.0033021606504917,0.0306726787239313,0.0019668387249112,-0.0093200914561748,-0.0068309176713228,-0.0046502561308443,-0.0488978661596775,-0.0048927795141935
104,mxm_faruqui_0_uniform_weight_lyrics,204336669,0.0141975237056612,-0.0061458349227905,-0.0017632085364311,-0.0110433464869856,0.0036007268354296,-0.008735335431993,4.660820413846e-4,-0.0032440421637147,-0.0545572973787784,0.0121643496677279
105,mxm_faruqui_0_uniform_weight_lyrics,34952275,-0.0059809290037691,0.0024611651871504,-0.0153344629371979,-0.0202974626720931,-0.0112821883362515,-0.006769815063768,-0.0072022585089213,0.0202600360610272,0.0153065149772873,-0.0227042510635413
106,mxm_faruqui_0_uniform_weight_lyrics,9223300,0.0016578584909439,0.0031816039700061,-0.0071934619918465,0.0015168957179412,-0.0020556007511913,-0.0058031310327351,-0.0066223526373505,-0.0031806523911654,-0.0127590168267488,-0.001887438353151
107,mxm_faruqui_0_uniform_weight_lyrics,149782763,0.0315284468233585,0.006409553810954,-0.0035860836505889,-0.0087520144879817,0.0083619384095072,0.0017217206768691,0.0088559007272124,-0.0268125515431165,-0.0244198981672525,-0.0011720992624759
108,mxm_faruqui_0_uniform_weight_lyrics,99962781,0.0414610728621482,-0.0237494707107543,0.0056265429593622,0.0099024726077914,0.0060415705665946,0.002579673891887,-3.182883374392e-4,0.0434013120830059,0.0107606733217835,0.0166206900030374
109,mxm_faruqui_0_uniform_weight_lyrics,57005765,0.0234619971356176,-0.0061224460204761,-0.0137316410718374,-0.022041099603708,-0.0043112373184787,-0.0182225635592022,-0.0146470320736223,0.005874481192849,0.0107735043756152,-3.213291884757e-4
110,mxm_faruqui_0_uniform_weight_lyrics,99567690,0.0315284468233585,0.006409553810954,-0.0035860836505889,-0.0087520144879817,0.0083619384095072,0.0017217206768691,0.0088559007272124,-0.0268125515431165,-0.0244198981672525,-0.0011720992624759
111,mxm_faruqui_0_uniform_weight_lyrics,151085454,0.020813241600990198,-0.0024069338105618,0.0052291131578385,7.577592041343e-4,0.0108912959694862,-0.0025148573331534,0.008472116664052,-0.0193003229796886,-0.0488926917314529,0.0183803439140319
112,mxm_faruqui_0_uniform_weight_lyrics,134245347,0.0162938348948955,0.0137042384594678,-0.0039287889376282,0.0069696707651019,0.0056652687489986,-0.0024165762588381,0.0026036240160465,-0.0189247541129589,-0.0338654331862926,-0.0030312980525195
113,mxm_faruqui_0_uniform_weight_lyrics,16074172,-0.0054755518212914,0.0186043865978717,-0.0045073078945279,0.0269623585045337,-7.9504144378e-4,-0.007886042818427,-0.0082131726667284,-0.0023360960185527,-0.0342916287481784,-0.0107617191970348
114,mxm_faruqui_0_uniform_weight_lyrics,61210999,-0.0066303052008152,0.0150077287107706,-0.0034677595831453,0.0044961338862776,-0.0033149514347314,-0.0047970712184906,-0.0065038395114243,0.0028366022743284,-0.0085371742025017,-0.0041784741915762
115,mxm_faruqui_0_uniform_weight_lyrics,205113268,0.0213180258870124,-0.0017341813072562,-9.757648222148e-4,-0.0169785395264625,0.0022925036028027,-0.0071953497827053,-0.0021540308371186,-0.0171084851026535,-0.0242568794637918,0.0040195258334279
116,mxm_faruqui_0_uniform_weight_lyrics,99526020,0.0224886909127235,-0.0242249518632888,-0.0037809794303029,-0.0152608882635831,-0.0020301933400332,-0.0077272811904549,-0.0055695259943604,-0.0091720577329397,0.0061057000420987,0.0030122469179332
117,mxm_faruqui_0_uniform_weight_lyrics,152156851,0.0315284468233585,0.006409553810954,-0.0035860836505889,-0.0087520144879817,0.0083619384095072,0.0017217206768691,0.0088559007272124,-0.0268125515431165,-0.0244198981672525,-0.0011720992624759
118,mxm_faruqui_0_uniform_weight_lyrics,17997657,0.0335329473018646,-0.0251164138317108,-4.412094131112099e-5,-0.0168810077011585,0.0041690738871693,-0.0019584104884415,0.0027497042901813,-0.0029949876479804,-0.0065655508078634,0.0127206882461905
119,mxm_faruqui_0_uniform_weight_lyrics,55713838,0.0170276407152414,-4.8769579734653234e-5,-0.0052406410686671,-0.0259479954838752,-7.971643935889006e-5,-0.0132895428687334,-8.492651395499e-4,-0.0142423631623387,-0.0458654426038265,0.0022596293129026
120,mxm_faruqui_0_uniform_weight_lyrics,97622225,0.0315284468233585,0.006409553810954,-0.0035860836505889,-0.0087520144879817,0.0083619384095072,0.0017217206768691,0.0088559007272124,-0.0268125515431165,-0.0244198981672525,-0.0011720992624759
121,mxm_faruqui_1_idf_weight_lyrics,4116102,0.0186162944883108,-0.0256724599748849,0.005632612388581,-0.0125261144712567,0.0104200094938278,-0.0063145831227302,0.0041582942940294,-0.0246460046619176,-0.0126809952780604,0.0167074967175722
122,mxm_faruqui_1_idf_weight_lyrics,80257632,-0.0121911577880382,0.0031010073143988,0.0052636284381151,0.0191543735563755,0.0075222114101052,-0.003873550100252,-0.0011516544036567,-0.0181411989033222,-0.0301793850958347,0.0114465290680527
123,mxm_faruqui_1_idf_weight_lyrics,2241308,0.0046688583679497,-0.0273160096257925,0.0123561481013894,0.032347485423088,0.0128276217728853,-0.0065981373190879,0.00158256967552,-0.0235219337046146,-0.037677377462387,0.0085214711725711
124,mxm_faruqui_1_idf_weight_lyrics,204336669,0.0149557935073971,-0.0361494086682796,-0.0046878042630851,-0.0236871503293514,-8.55065300129354e-5,-0.0152603164315223,-0.0017177098197862,-0.0305724330246448,-0.055789366364479,0.0177495386451482
125,mxm_faruqui_1_idf_weight_lyrics,34952275,-0.0165044393507048,-0.012218370634771,-0.0134082115140709,-0.0288833593863371,-0.0205534538826617,-0.014762249371182,-0.0080973835914215,0.013868833997228,-0.0166331691853778,-0.0195933135137452
126,mxm_faruqui_1_idf_weight_lyrics,9223300,-0.0253949016332626,0.0097421640530228,-0.0093859322369098,-0.0137296440079808,-0.0037952959537506,-0.0068818563595414,-0.0053623411804437,0.0020341717172414,0.0025824822951108,0.0085622454062104
127,mxm_faruqui_1_idf_weight_lyrics,149782763,-0.0240528993308544,0.0271945595741271,0.0050853602588176,-0.0218730084598064,0.0078904200345277,8.827166166156e-4,0.0095417667180299,-0.0071314214728772,-0.0139240073040127,0.0316904000937938
128,mxm_faruqui_1_idf_weight_lyrics,99962781,0.0624804310500621,-0.0288504399359226,0.0146908750757575,0.0319737121462821,0.0163966491818428,0.0114689925685524,0.0064503941684961,0.0419451706111431,0.01158491615206,0.0600733570754528
