row_number,participant_ID,item_ID,POWER,ACHIEVEMENT,HEDONISM,STIMULATION,SELF,UNIVERSALISM,BENEVOLENCE,TRADITION,CONFORMITY,SECURITY
22,glove840B300d_idf_weight_lyrics,19226344,0.2241167426109314,0.1776084303855896,0.2250381112098693,0.1658755540847778,0.2347296178340912,0.2043203115463256,0.2373213917016983,0.1982250213623047,0.1350143253803253,0.2130644172430038
23,glove840B300d_idf_weight_lyrics,152156863,0.142569899559021,0.1203513294458389,0.1799692213535308,0.1168264597654342,0.1635944694280624,0.1542273163795471,0.1804745495319366,0.1798084080219268,0.1103334799408912,0.1312763392925262
24,glove840B300d_idf_weight_lyrics,1027136,0.2504550814628601,0.1948034912347793,0.2725252509117126,0.2080913782119751,0.26674684882164,0.2276520133018493,0.2639358937740326,0.225423127412796,0.1519514322280883,0.2297945618629455
25,glove840B300d_idf_weight_lyrics,152997654,0.2085780799388885,0.1718983948230743,0.2160602062940597,0.1427540183067321,0.2217342555522918,0.1865751445293426,0.2247598469257354,0.197287306189537,0.1160878166556358,0.1971769034862518
26,glove840B300d_idf_weight_lyrics,59403627,0.1620530486106872,0.1341622173786163,0.1774737238883972,0.1223249584436416,0.1765228509902954,0.1509312689304351,0.1738065779209137,0.1720038503408432,0.0918720662593841,0.1474371701478958
27,glove840B300d_idf_weight_lyrics,113169861,0.2693039774894714,0.2271898686885833,0.2673648595809936,0.1935186386108398,0.2892652750015259,0.2481578588485717,0.3011272549629211,0.2318422794342041,0.1556581556797027,0.2536183297634125
28,glove840B300d_idf_weight_lyrics,56800868,0.2295418977737426,0.1841082572937011,0.2399030774831771,0.1649964898824691,0.2454790771007537,0.2108426988124847,0.2540392875671386,0.2065511643886566,0.133104145526886,0.2113219797611236
29,glove840B300d_idf_weight_lyrics,34373547,0.2306912541389465,0.1780954748392105,0.2174796760082245,0.1609019786119461,0.2335275113582611,0.2148109227418899,0.2319099307060241,0.2183500230312347,0.1574988067150116,0.2192540913820266
30,glove840B300d_idf_weight_lyrics,210971961,-0.0510099710810597,-0.0557801242159553,0.0446823325835748,-0.0571864096457992,-0.0102547618508692,-0.0184124748334307,0.0340980768161677,0.0034208022065619,-0.0312252431566009,-0.0087534801258491
31,glove840B300d_idf_weight_lyrics,57005722,0.2041721791028976,0.1613677889108657,0.2161669880151748,0.1466872245073318,0.2120646387338638,0.195767343044281,0.2236579358577728,0.2125000953674316,0.1345005333423614,0.1821692287921905
32,glove840B300d_idf_weight_lyrics,93918535,0.1824454665184021,0.1449846625328064,0.2306711226701736,0.1286473274230957,0.1965857446193695,0.1787323057651519,0.2114384621381759,0.1765278875827789,0.0900489538908004,0.1756851077079773
33,glove840B300d_idf_weight_lyrics,49652179,0.2033452987670898,0.1532172858715057,0.1923949718475341,0.153025209903717,0.196359783411026,0.1818297654390335,0.188502699136734,0.1774998754262924,0.1323429346084594,0.1928581595420837
34,glove840B300d_idf_weight_lyrics,11100005,0.1727039813995361,0.133504718542099,0.1846526861190796,0.1252798289060592,0.1784618496894836,0.1537461280822754,0.1810601353645324,0.1560466736555099,0.1001784652471542,0.1571288704872131
35,glove840B300d_idf_weight_lyrics,17086876,0.2211511582136154,0.169517770409584,0.2188518643379211,0.1654406487941742,0.2217600643634796,0.2045295685529709,0.2264122515916824,0.2047833204269409,0.1386306434869766,0.198857769370079
36,glove840B300d_idf_weight_lyrics,102112552,0.2403003871440887,0.1905563920736313,0.2178439050912857,0.1627891361713409,0.2329310774803161,0.2094121128320694,0.23030486702919,0.2187429070472717,0.1565356254577636,0.2191039323806762
37,glove840B300d_idf_weight_lyrics,68242601,0.2208095639944076,0.1641119420528412,0.2010222524404525,0.1543653607368469,0.2111353576183319,0.1877952963113784,0.2040357887744903,0.1786626577377319,0.1296821683645248,0.206263393163681
38,glove840B300d_idf_weight_lyrics,86451188,0.1689294576644897,0.133563682436943,0.1836459934711456,0.1197144240140914,0.1743596047163009,0.1476738899946212,0.1742528080940246,0.1525748074054718,0.0787452235817909,0.1523149162530899
39,glove840B300d_idf_weight_lyrics,17612683,0.1925970017910003,0.146881878376007,0.2078501433134079,0.1342420130968094,0.2016980051994323,0.1803715527057647,0.2065030932426452,0.2009375095367431,0.1180488243699073,0.1927064657211303
40,glove840B300d_idf_weight_lyrics,59543419,0.2761455178260803,0.2251331806182861,0.2592137157917022,0.1971857696771621,0.2748803496360779,0.2507858276367187,0.28041473031044,0.244486391544342,0.1823479235172271,0.2547983229160309
41,glove840B300d_idf_weight_lyrics,124205317,-0.0264424536531333,-0.0403556800416643,0.0347117006634926,-0.0245208750162277,0.0167932433784687,-0.0185588276273414,-0.0207695565354832,0.0498654768917373,-0.0044561594200133,-0.0683845015524305
42,glove840B300d_idf_weight_lyrics,57544795,0.2445233315229416,0.1934332102537155,0.2535824775695801,0.1724409162998199,0.2564934492111206,0.2245271801948547,0.2723222076892853,0.2110339701175689,0.1436497271060943,0.2318195104598999
43,glove840B300d_idf_weight_lyrics,85345213,0.2329992353916168,0.1769490391016006,0.2435232698917389,0.1810581386089325,0.2396836429834365,0.2072149217128753,0.2415355741977691,0.2169536054134369,0.1328147947788238,0.2118435502052307
44,glove840B300d_idf_weight_lyrics,14469100,0.1439309418201446,0.1306181997060775,0.1205591261386871,0.0937225371599197,0.1347448378801345,0.1112876683473587,0.1332804858684539,0.0971082299947738,0.0613097846508026,0.1388427913188934
45,glove840B300d_idf_weight_lyrics,5315847,0.2102132439613342,0.1598658263683319,0.1985607147216797,0.1453947275876999,0.2014660984277725,0.1725973337888717,0.1959397196769714,0.1749927997589111,0.1058541983366012,0.1843469440937042
46,glove840B300d_idf_weight_lyrics,99480601,0.2334799468517303,0.1958991736173629,0.2278965562582016,0.1698374897241592,0.2381637692451477,0.2152364552021026,0.237545371055603,0.210435688495636,0.1436335742473602,0.2196232974529266
47,glove840B300d_idf_weight_lyrics,60637252,0.2308599948883056,0.1788742989301681,0.2227146625518798,0.1530613154172897,0.2206842601299286,0.1968494057655334,0.2273497432470321,0.1866410821676254,0.1218107640743255,0.2134628593921661
48,glove840B300d_idf_weight_lyrics,200750991,0.2875032424926758,0.2431503385305404,0.2485513240098953,0.18443360924720761,0.2776371240615845,0.2534807622432709,0.2686811089515686,0.2600307166576385,0.1839193999767303,0.2577057480812073
49,glove840B300d_idf_weight_lyrics,181695848,0.2564077377319336,0.208341509103775,0.2641400098800659,0.1869354844093322,0.2695640325546264,0.2314262092113495,0.2654216885566711,0.2085679322481155,0.1463585495948791,0.2303759902715683
50,glove840B300d_idf_weight_lyrics,7308736,0.2164605259895324,0.1845022737979889,0.2313636392354965,0.1545709073543548,0.2312779128551483,0.2011821269989013,0.2413291931152343,0.2142361551523208,0.1304425597190857,0.1976702213287353
51,glove840B300d_idf_weight_lyrics,76169655,0.242429494857788,0.1993265151977539,0.2488098740577697,0.1848092228174209,0.2509853839874267,0.2220576107501983,0.2603554725646972,0.2194375693798065,0.1429184675216674,0.2199664711952209
52,glove840B300d_idf_weight_lyrics,17614637,0.2136017084121704,0.1752642095088958,0.2261959612369537,0.1560788452625274,0.2305344939231872,0.2007469832897186,0.2355243563652038,0.1962453722953796,0.1287100464105606,0.201485738158226
53,glove840B300d_idf_weight_lyrics,86981001,0.1933173984289169,0.1593739986419677,0.2188213467597961,0.1502537578344345,0.2141507565975189,0.18145772814750671,0.2148988842964172,0.1831704974174499,0.1142873242497444,0.1775320917367935
54,glove840B300d_idf_weight_lyrics,203148074,0.2246229946613311,0.1905595660209655,0.2289069890975952,0.1659029722213745,0.2516509890556335,0.2149906158447265,0.2546668350696563,0.2135281860828399,0.1418866217136383,0.2163813710212707
55,glove840B300d_idf_weight_lyrics,17516504,0.2226679027080536,0.1687485873699188,0.2202961146831512,0.1591486632823944,0.2213914394378662,0.2010358870029449,0.2244337648153305,0.1968590021133422,0.1391264051198959,0.2060665488243103
56,glove840B300d_idf_weight_lyrics,51846914,0.1890448033809662,0.1463915705680847,0.2097026407718658,0.1364269703626632,0.1987545043230056,0.1760877221822738,0.213967427611351,0.186035081744194,0.1129675731062889,0.1699948906898498
57,glove840B300d_idf_weight_lyrics,212958532,0.2318366765975952,0.18368592858314511,0.2446620166301727,0.1721909046173095,0.243604376912117,0.2196955680847168,0.2544761598110199,0.2192138731479644,0.1509519815444946,0.2196409404277801
58,glove840B300d_idf_weight_lyrics,90910059,0.1779832690954208,0.148100808262825,0.2063010334968567,0.1434403508901596,0.1964267939329147,0.1657081842422485,0.1939684152603149,0.1672606319189071,0.1054189354181289,0.1655741184949875
59,glove840B300d_idf_weight_lyrics,1629358,0.1964087784290313,0.154102087020874,0.2406816035509109,0.1479754894971847,0.2142696976661682,0.1856448054313659,0.2330936789512634,0.1921142935752868,0.1039640009403228,0.172943502664566
60,glove840B300d_idf_weight_lyrics,134245357,0.2131951451301574,0.1818029433488845,0.2504010200500488,0.1797424554824829,0.2376233041286468,0.2208324670791626,0.2557536363601684,0.229856252670288,0.153562381863594,0.2155889123678207
61,glove840B300d_idf_weight_lyrics,1261561,0.256746381521225,0.1849256306886673,0.2090625166893005,0.1588621735572815,0.2277752161026001,0.1888671517372131,0.2140052318572998,0.1820893734693527,0.132753700017929,0.2169712781906128
62,glove840B300d_idf_weight_lyrics,41571963,-0.0037383217625073,-0.051000783501298,-0.0079483440042853,-0.0411305330398966,-0.036536926540257,0.0032594524663679,-0.0097771632444476,0.0439988777012747,0.0055362528322454,-0.0327719369915724
63,glove840B300d_idf_weight_lyrics,51113095,0.2460374236106872,0.2017765343189239,0.2512441873550415,0.1695071905851364,0.2574561238288879,0.2230370789766311,0.2581073939800262,0.2195298671722412,0.1567511707544326,0.2214981615543365
64,glove840B300d_idf_weight_lyrics,76169642,0.2714885473251343,0.2234368473291397,0.2611874341964721,0.2015643417835235,0.2778249382972717,0.2468694597482681,0.2806625664234161,0.2397744208574295,0.1687568128108978,0.2452417761087417
65,glove840B300d_idf_weight_lyrics,194171766,0.2692602574825287,0.2250360250473022,0.2711932063102722,0.1987386345863342,0.2842071652412414,0.2489605695009231,0.2941421866416931,0.2238093316555023,0.1680697947740554,0.2557673752307892
66,glove840B300d_idf_weight_lyrics,18271679,0.1963924467563629,0.1533264815807342,0.2047279179096222,0.1346267163753509,0.2025503367185592,0.1845392882823944,0.2152195572853088,0.2031993865966797,0.1247061342000961,0.1880824863910675
67,glove840B300d_idf_weight_lyrics,58470789,0.1939455270767212,0.1522605717182159,0.2249303758144378,0.1444264352321624,0.2062820494174957,0.1831234842538833,0.2157485783100128,0.1866262257099151,0.1182733029127121,0.175397515296936
68,glove840B300d_idf_weight_lyrics,4194332,0.2152961492538452,0.1809833198785781,0.2386140078306198,0.15594182908535,0.2366082966327667,0.2022330313920974,0.2459694743156433,0.1995636820793151,0.1168021634221077,0.2037167251110077
69,glove840B300d_idf_weight_lyrics,18167326,0.2086183577775955,0.1641909331083297,0.2312774062156677,0.156573861837387,0.2191459685564041,0.1922240853309631,0.2245003879070282,0.2020417153835296,0.1185048222541809,0.1870838403701782
70,glove840B300d_idf_weight_lyrics,84351638,0.2456455826759338,0.2056402415037155,0.2356215417385101,0.1858497858047485,0.2554897367954254,0.2297301590442657,0.2632128894329071,0.2116928994655609,0.1666900962591171,0.2240529954433441
71,glove840B300d_idf_weight_lyrics,77891076,0.1558030843734741,0.1286284029483795,0.2004478871822357,0.1291325390338897,0.1826792359352111,0.1623522192239761,0.2007140517234802,0.1728604435920715,0.1067483946681022,0.1555448919534683
72,glove840B300d_idf_weight_lyrics,30401956,0.2320007532835006,0.1940056979656219,0.2119434773921966,0.1705757677555084,0.2467170357704162,0.2359870076179504,0.2413185685873031,0.2435453534126281,0.1962555944919586,0.2210904061794281
73,glove840B300d_idf_weight_lyrics,111304309,0.2015313655138015,0.1646161675453186,0.2342747449874878,0.1637793183326721,0.2231030911207199,0.1980805546045303,0.2532220482826233,0.2147335410118103,0.1247676461935043,0.1854952573776245
74,glove840B300d_idf_weight_lyrics,134245353,0.2760920822620392,0.2281356900930404,0.26931232213974,0.2105026096105575,0.2820091247558594,0.2463043332099914,0.2822019457817077,0.2468677461147308,0.1665573716163635,0.2509541511535644
75,glove840B300d_idf_weight_lyrics,7946252,0.1230763420462608,0.0739365071058273,0.1350730806589126,0.0803985595703125,0.1204465627670288,0.1051902845501899,0.1224632933735847,0.0917721018195152,0.0720526129007339,0.1211659386754036
76,glove840B300d_idf_weight_lyrics,64185077,0.2219310700893402,0.179532766342163,0.2318468391895294,0.161171019077301,0.2377202957868576,0.2092887014150619,0.2437962293624878,0.2189921736717224,0.1339241564273834,0.2091275155544281
77,glove840B300d_idf_weight_lyrics,83511139,0.2034108787775039,0.1612455546855926,0.2524242401123047,0.1533638834953308,0.2215077728033065,0.2037015855312347,0.2398335188627243,0.1977013647556305,0.1122849732637405,0.193546861410141
78,glove840B300d_idf_weight_lyrics,199050935,0.1928999423980713,0.1489125788211822,0.2060531675815582,0.1399912685155868,0.2034592777490615,0.1719509065151214,0.2006887346506118,0.1670511662960052,0.1052682995796203,0.1771769374608993
79,glove840B300d_idf_weight_lyrics,50820032,0.2219708412885666,0.2060349136590957,0.211148589849472,0.1446477770805359,0.2128012478351593,0.2069512903690338,0.2210828065872192,0.2263339459896087,0.1580811589956283,0.166885107755661
80,glove840B300d_idf_weight_lyrics,82020498,0.1992775946855545,0.1585758328437805,0.2020546793937683,0.1332601308822631,0.2084417343139648,0.1808028817176818,0.2181462347507476,0.1732271462678909,0.1157790273427963,0.1917889714241027
81,glove840B300d_idf_weight_lyrics,9474028,0.2127176076173782,0.1727574914693832,0.2239114642143249,0.1650049537420272,0.2250701189041137,0.1978861689567566,0.2255351841449737,0.199486419558525,0.1298999190330505,0.1961691975593567
82,glove840B300d_idf_weight_lyrics,55179313,0.2688998281955719,0.23890790343284601,0.2780597805976867,0.1973105818033218,0.2880656719207763,0.2541633248329162,0.2912178933620453,0.2527534663677215,0.1741238981485366,0.2476643919944763
83,glove840B300d_idf_weight_lyrics,60392809,0.1384574472904205,0.1037308126688003,0.1736957728862762,0.0953757837414741,0.1472379118204116,0.1409154236316681,0.1608371883630752,0.1710264980792999,0.079890564084053,0.1332167088985443
84,glove840B300d_idf_weight_lyrics,92235366,0.2623578906059265,0.2149306237697601,0.2465800195932388,0.1892354935407638,0.2661903500556946,0.2396119087934494,0.2622792422771454,0.2219379842281341,0.180126279592514,0.2484650909900665
85,glove840B300d_idf_weight_lyrics,93296295,0.1875829547643661,0.14177305996418,0.2136878371238708,0.1437372267246246,0.2034155130386352,0.1761494576930999,0.2183099836111068,0.1673955619335174,0.110706053674221,0.1917184889316558
86,glove840B300d_idf_weight_lyrics,3352568,0.2079341411590576,0.1619634479284286,0.2021904438734054,0.1437855064868927,0.2150605618953704,0.1850633919239044,0.2140330821275711,0.1861530542373657,0.1205740869045257,0.1912009716033935
87,glove840B300d_idf_weight_lyrics,79219366,0.2112538665533065,0.168165236711502,0.2346756756305694,0.151553675532341,0.2190542519092559,0.1908383071422577,0.2275658249855041,0.2011948227882385,0.103932499885559,0.1947120279073715
88,glove840B300d_idf_weight_lyrics,193273536,0.2249479442834854,0.1748873591423034,0.2398285269737243,0.1832141578197479,0.2388695329427719,0.2038870453834533,0.2343242466449737,0.1898432224988937,0.1426587104797363,0.2046010047197342
89,glove840B300d_idf_weight_lyrics,5434805,0.1912194192409515,0.137201577425003,0.1665512025356292,0.1316029131412506,0.1756041049957275,0.1557045876979828,0.1725004315376281,0.130577802658081,0.1044114083051681,0.1769104152917862
90,glove840B300d_idf_weight_lyrics,115765914,0.2464337199926376,0.2039584964513778,0.2380895614624023,0.1763847768306732,0.2573389708995819,0.2286834120750427,0.2630316615104675,0.2147191613912582,0.1578970104455948,0.2399338632822036
91,glove840B300d_idf_weight_lyrics,169366451,-0.0512243526403919,-0.0394705081142251,0.0354726693671507,-0.0409064990229836,-0.0257409356716289,-0.0408217699799666,-0.0060177450879356,0.0405924009749746,-0.0285778124608763,-0.081634235686245
92,glove840B300d_idf_weight_lyrics,14884938,0.194527268409729,0.1516750752925872,0.1887702345848083,0.1356802582740783,0.1977099180221557,0.1728422343730926,0.1994375437498092,0.1802778244018554,0.1191575080156326,0.1868923455476761
93,glove840B300d_idf_weight_lyrics,15738922,0.2301517128944397,0.1911900788545608,0.2512260675430298,0.1766917258501052,0.250357985496521,0.2212618887424469,0.2634720504283905,0.2126097679138183,0.1451142430305481,0.2161927223205566
94,glove840B300d_idf_weight_lyrics,83380751,0.2273317724466323,0.1889516115188598,0.2236614972352981,0.1624085903167724,0.239639326930046,0.2088696658611297,0.2366635203361511,0.2057897448539734,0.1386019885540008,0.2099035382270813
95,glove840B300d_idf_weight_lyrics,1284914,0.21717469394207,0.1787219941616058,0.2306330800056457,0.1610876768827438,0.2362892478704452,0.2035252451896667,0.24058698117733,0.2110518217086792,0.1337555348873138,0.2109822481870651
96,glove840B300d_idf_weight_lyrics,3998623,0.180196151137352,0.1338937282562255,0.1886942684650421,0.1491991579532623,0.1686930209398269,0.1517835557460785,0.1812019348144531,0.1547839790582656,0.1001310646533966,0.1627682745456695
97,glove840B300d_idf_weight_lyrics,195760279,0.2399757355451584,0.1932357549667358,0.2344589531421661,0.1799728125333786,0.2476507574319839,0.2176635265350341,0.2483862787485122,0.2032864689826965,0.1510642170906067,0.2326459288597107
98,glove840B300d_idf_weight_lyrics,7908339,0.1974446773529052,0.165537804365158,0.2404798418283462,0.1593864858150482,0.2203225791454315,0.2014392614364624,0.2379049807786941,0.2325806021690368,0.1321902275085449,0.1979776918888092
99,glove840B300d_idf_weight_lyrics,90166650,0.2163618803024292,0.1727790981531143,0.2203847467899322,0.1568756401538849,0.2199298441410064,0.1946786344051361,0.2272731661796569,0.1926522552967071,0.1246103718876838,0.2058010101318359
100,glove840B300d_idf_weight_lyrics,65079014,0.2068063914775848,0.1682526171207428,0.211931437253952,0.1514912545680999,0.2061934173107147,0.179021805524826,0.2107255607843399,0.1742270737886428,0.1147115528583526,0.1977378278970718
101,glove840B300d_idf_weight_lyrics,66117517,0.1991324871778488,0.1406721174716949,0.1792448312044143,0.1286450028419494,0.1887838840484619,0.1721669137477874,0.184446632862091,0.1665121614933014,0.1033854633569717,0.1765991151332855
102,glove840B300d_idf_weight_lyrics,96457658,0.2614884674549103,0.2206461727619171,0.2689419388771057,0.1808704286813736,0.28445565700531,0.2490950524806976,0.2963759899139404,0.2448500841856002,0.1553914994001388,0.2554677128791809
103,glove840B300d_idf_weight_lyrics,19550437,0.196473017334938,0.1638829410076141,0.2142680883407592,0.1486722528934478,0.2126085311174392,0.1825759410858154,0.215907871723175,0.1809569895267486,0.1200295314192771,0.1861072778701782
104,glove840B300d_idf_weight_lyrics,87029402,0.1975099146366119,0.1554933488368988,0.211385115981102,0.1408609300851822,0.2059380412101745,0.1833249032497406,0.2079149931669235,0.2089224010705948,0.1233176216483116,0.1853528618812561
105,glove840B300d_idf_weight_lyrics,102675336,0.2211419343948364,0.1833995580673217,0.2290443181991577,0.1480976641178131,0.2270767986774444,0.2032544314861297,0.224569946527481,0.2123845666646957,0.134865254163742,0.2064044028520584
106,glove840B300d_idf_weight_lyrics,189822176,0.1804979890584945,0.1325875371694564,0.1945868134498596,0.1402813345193863,0.1878066956996917,0.1612939536571502,0.1953350156545639,0.1569547057151794,0.0970420241355896,0.1697330921888351
107,glove840B300d_idf_weight_lyrics,52080229,0.2126984298229217,0.1701862812042236,0.2232643067836761,0.1521206796169281,0.2208577990531921,0.1929812431335449,0.2243877053260803,0.1867538690567016,0.1231726184487342,0.1984667927026748
108,glove840B300d_idf_weight_lyrics,110111095,0.2429713010787964,0.2005813121795654,0.2345667779445648,0.1713794916868209,0.2515972852706909,0.2260375618934631,0.2581528425216675,0.220147356390953,0.1529372036457061,0.2252275347709655
109,glove840B300d_idf_weight_lyrics,4687741,0.1845294088125229,0.1516172587871551,0.1956071555614471,0.1277792900800705,0.1906905174255371,0.176156610250473,0.1947482079267501,0.2047958374023437,0.1227011382579803,0.159026026725769
110,glove840B300d_idf_weight_lyrics,52422878,0.2776147723197937,0.2218211591243744,0.2452742010354995,0.1995807141065597,0.2724219262599945,0.2463664412498474,0.2616625130176544,0.2415416240692138,0.1831598877906799,0.2524557411670685
111,glove840B300d_idf_weight_lyrics,63078310,0.2419149726629257,0.2069149017333984,0.2583101987838745,0.1755881309509277,0.2648791074752807,0.2294069528579712,0.2717307806015014,0.2286367863416671,0.1426626145839691,0.2238211929798126
112,glove840B300d_idf_weight_lyrics,97205149,0.2192429900169372,0.1809519082307815,0.2303958535194397,0.1625255942344665,0.233889028429985,0.2140837907791137,0.2432779818773269,0.2166166007518768,0.1482089757919311,0.2077562808990478
113,glove840B300d_idf_weight_lyrics,2045233,0.2169734537601471,0.1781715750694275,0.2473401725292205,0.1690388321876526,0.2360079288482666,0.2037825584411621,0.2461184561252594,0.1960808336734771,0.1247589886188507,0.2001554071903228
114,glove840B300d_idf_weight_lyrics,213759518,0.2259449809789657,0.1757983565330505,0.2358331233263015,0.1628591865301132,0.2249373197555542,0.2012050151824951,0.2330616414546966,0.1912164539098739,0.130838468670845,0.2121447026729583
115,glove840B300d_idf_weight_lyrics,45744269,0.2443448305130005,0.2026260793209076,0.2352933287620544,0.1716105937957763,0.2569164037704468,0.2212695479393005,0.2522692382335663,0.2126502394676208,0.1630573719739914,0.2295938730239868
116,glove840B300d_idf_weight_lyrics,53614250,0.2117751091718673,0.1827404648065567,0.2189787924289703,0.1453056633472442,0.2215895801782608,0.2018244713544845,0.22702656686306,0.2108979225158691,0.1373017281293869,0.1994062662124633
117,glove840B300d_idf_weight_lyrics,30401979,0.2630117535591125,0.2149384170770645,0.2549760341644287,0.1899042278528213,0.2697283625602722,0.2381898164749145,0.2662529349327087,0.2180704325437545,0.1654351204633712,0.2503446638584137
118,glove840B300d_idf_weight_lyrics,83916654,0.2015796303749084,0.1540382504463195,0.2181463539600372,0.1528612375259399,0.2125226110219955,0.187961459159851,0.2166415303945541,0.1844348162412643,0.1072311922907829,0.1847877502441406
119,glove840B300d_idf_weight_lyrics,55915048,0.2291933596134185,0.1841953843832016,0.2343427538871765,0.1728210896253585,0.2355393469333648,0.210422471165657,0.2319905757904052,0.2172122746706009,0.1402204632759094,0.2138849794864654
120,glove840B300d_idf_weight_lyrics,56232025,0.2066422253847122,0.1544484049081802,0.2209163606166839,0.1617949306964874,0.2170072048902511,0.1918809413909912,0.2241167873144149,0.172891765832901,0.1214617490768432,0.1811587661504745
121,glove840B300d_idf_weight_lyrics,31260463,0.100523792207241,0.0747131556272506,0.1347327828407287,0.0828693881630897,0.1150970533490181,0.0988020002841949,0.1194518506526947,0.1037691757082939,0.0627573728561401,0.1006259769201278
